,Focal_depth, Latitude, Longitude, Richter
55,0.010670731707317074,0.4475248893805309,0.9159628847649739,0.09090909090909136
56,0.022865853658536585,0.45623617256637167,0.8405656184020446,0.0
57,0.039634146341463415,0.5405835176991151,0.9015723969329924,0.18181818181818188
58,0.14634146341463414,0.586283185840708,0.22074674963884877,0.4545454545454543
59,0.28810975609756095,0.42139103982300885,0.8605122791421268,0.6363636363636362
60,0.19359756097560976,0.3521155973451327,0.9656072896988555,0.5454545454545456
61,0.03048780487804878,0.7852599557522124,0.9271307923102566,0.09090909090909136
62,0.010670731707317074,0.7843611725663717,0.927214134903878,0.0
63,0.006097560975609756,0.7852599557522124,0.926991887987554,0.0
64,0.006097560975609756,0.2673534292035398,0.302422491387932,0.18181818181818188
65,0.03353658536585366,0.5576603982300885,0.7669741082342483,0.09090909090909136
66,0.010670731707317074,0.1753318584070796,0.29161573508167576,0.27272727272727243
67,0.5975609756097561,0.4218058628318584,0.928464273808201,0.0
68,0.04878048780487805,0.27737831858407075,0.30053339259917766,0.27272727272727243
69,0.051829268292682924,1.0,0.8517890876764085,0.36363636363636376
70,0.16310975609756098,0.42913440265486724,0.9002111345705078,0.18181818181818188
71,0.05030487804878049,0.12126659292035394,0.956828536504056,0.27272727272727243
72,0.13567073170731708,0.5212251106194691,0.7583898210912323,0.4545454545454543
73,0.07621951219512195,0.6668279867256637,0.7234692743638181,0.0
74,0.0625,0.3876521017699115,0.951161240137793,0.09090909090909136
75,0.051829268292682924,0.7383158185840708,0.5783698188687632,0.09090909090909136
76,0.021341463414634148,0.24260232300884957,0.1920213357039671,0.09090909090909136
77,0.8917682926829268,0.4101216814159292,0.8440382264696076,0.0
78,0.056402439024390245,0.6535536504424779,0.7603900433381487,0.09090909090909136
79,0.06554878048780488,0.5965846238938053,0.3440660073341482,0.36363636363636376
80,0.003048780487804878,0.1444275442477876,0.7671685742860317,0.0
81,0.1173780487804878,0.4811946902654867,0.8557061895766195,0.0
82,0.05030487804878049,0.239975110619469,0.6591843538170907,0.0
83,0.09146341463414634,0.4199391592920354,0.9187131903544838,0.4545454545454543
84,0.04725609756097561,0.3182383849557522,0.01686298477608629,0.0
85,0.004573170731707317,0.4182107300884956,0.9187409712190243,0.09090909090909136
86,0.9253048780487805,0.4296875,0.839259917768641,0.0
87,0.8810975609756098,0.26984236725663713,0.32428603178130905,0.0
88,0.038109756097560975,0.739629424778761,0.886237359706634,0.09090909090909136
89,0.05030487804878049,0.3183075221238938,0.016446271807978707,0.09090909090909136
90,0.04878048780487805,0.36642699115044247,0.9626069563284808,0.09090909090909136
91,0.0350609756097561,0.6491288716814159,0.7439715523947105,0.0
92,0.0,0.8045492256637169,0.7193021446827425,0.0
93,0.14329268292682926,0.06934457964601766,0.42479719968885427,0.0
94,0.009146341463414634,0.44310011061946897,0.8499277697521946,0.6363636363636362
95,0.0350609756097561,0.4414408185840708,0.8500944549394376,0.0
96,0.05030487804878049,0.10225387168141588,0.8883209245471718,0.0
97,0.054878048780487805,0.8142975663716815,0.9959717746416267,0.27272727272727243
98,0.06097560975609756,0.8149889380530974,0.9988609845538392,0.27272727272727243
99,0.04573170731707317,0.8243224557522124,0.9779142126902988,0.0
100,0.06097560975609756,0.8264657079646018,0.9745249472163573,0.09090909090909136
101,0.024390243902439025,0.8217643805309734,0.9842482498055339,0.09090909090909136
102,0.06554878048780488,0.8270879424778762,0.050311145682853685,0.6363636363636362
103,0.04878048780487805,0.8195519911504425,0.9877764196021779,0.0
104,0.05030487804878049,0.8279175884955753,0.05061673519279919,0.27272727272727243
105,0.06859756097560976,0.8146432522123894,0.9817757528614289,0.0
106,0.025914634146341462,0.6575636061946903,0.895599511056784,0.09090909090909136
107,0.042682926829268296,0.8242533185840709,0.9777475275030559,0.0
108,0.13871951219512196,0.4802267699115044,0.8497333037004111,0.09090909090909136
109,0.054878048780487805,0.2822179203539823,0.3037281920213357,0.4545454545454543
110,0.0625,0.4221515486725664,0.9221302366929658,0.09090909090909136
111,0.05030487804878049,0.42263550884955753,0.9218246471830204,0.18181818181818188
112,0.021341463414634148,0.826258296460177,0.9759695521724635,0.09090909090909136
113,0.3125,0.7114905973451328,0.6964384931659072,0.5454545454545456
114,0.054878048780487805,0.7414269911504425,0.8970996777419713,0.0
115,0.056402439024390245,0.4495298672566372,0.851372374708301,0.09090909090909136
116,0.08841463414634146,0.23976769911504422,0.3019779975552839,0.18181818181818188
117,0.03353658536585366,0.8413301991150444,0.9499944438270919,0.0
118,0.10365853658536585,0.23555033185840704,0.302422491387932,0.5454545454545456
119,0.0625,0.7412887168141593,0.8967940882320257,0.27272727272727243
120,0.03048780487804878,0.807591261061947,0.9942493610401154,0.6363636363636362
121,0.06859756097560976,0.725041482300885,0.5617846427380819,0.4545454545454543
122,0.05945121951219512,0.7020879424778762,0.5674797199688854,0.09090909090909136
123,0.018292682926829267,0.16475387168141592,0.9833870430047783,0.0
124,0.007621951219512195,0.9069413716814161,0.054811645738415425,0.0
125,0.07774390243902439,0.834762168141593,0.048477608623180395,0.0
126,0.04420731707317073,0.6048810840707964,0.8352039115457272,0.0
127,0.17682926829268292,0.4111587389380531,0.8600122235803979,0.0
128,0.09146341463414634,0.7874723451327433,0.16021224580508944,0.4545454545454543
129,0.13414634146341464,0.07259402654867253,0.42321369041004553,0.0
130,0.2073170731707317,0.4168279867256637,0.8620124458273141,0.0
131,0.12195121951219512,0.614629424778761,0.8368152016890765,0.18181818181818188
132,0.004573170731707317,0.35875276548672563,0.9650238915435048,0.09090909090909136
133,0.04725609756097561,0.8203816371681416,0.9865818424269363,0.09090909090909136
134,0.14939024390243902,0.0708655973451327,0.4224358262029114,0.0
135,0.028963414634146343,0.40763274336283184,0.8572063562618067,0.0
136,0.041158536585365856,0.5698285398230089,0.37023558173130344,0.0
137,0.08841463414634146,0.767007743362832,0.9134348260917879,0.18181818181818188
138,0.08841463414634146,0.5095409292035398,0.843121457939771,0.0
139,0.05030487804878049,0.08227323008849552,0.5149461051227914,0.0
140,0.06097560975609756,0.8263274336283186,0.034476052894766074,0.8181818181818181
141,0.027439024390243903,0.7249723451327433,0.5621735748416491,0.0
142,0.027439024390243903,0.8130530973451328,0.024058228692076886,0.4545454545454543
143,0.05030487804878049,0.07321626106194688,0.9380486720746748,0.36363636363636376
144,0.07621951219512195,0.4091537610619469,0.2741693521502389,0.0
145,0.0899390243902439,0.42367256637168144,0.9212412490276697,0.0
146,0.021341463414634148,0.35273783185840707,0.9636348483164795,0.09090909090909136
147,0.04725609756097561,0.35080199115044247,0.9642182464718302,0.36363636363636376
148,0.039634146341463415,0.35004148230088494,0.9648849872208024,0.09090909090909136
149,0.057926829268292686,0.42339601769911506,0.922574730525614,0.0
150,0.054878048780487805,0.4564435840707965,0.4445771752416935,0.18181818181818188
151,0.5,0.42000829646017696,0.8572896988554284,0.27272727272727243
152,0.12042682926829268,0.32943860619469023,0.30895099455495056,0.09090909090909136
153,0.0975609756097561,0.30129977876106195,0.01086231803533725,0.09090909090909136
154,0.04420731707317073,0.5725940265486725,0.23380375597288588,0.6363636363636362
155,0.04573170731707317,0.8626935840707965,0.07628625402822538,0.27272727272727243
156,0.03353658536585366,0.5047013274336284,0.265362818090899,0.0
157,0.08384146341463415,0.4228429203539823,0.9252139126569618,0.18181818181818188
158,0.04573170731707317,0.41565265486725667,0.9212690298922102,0.09090909090909136
159,0.09451219512195122,0.4150304203539823,0.6965218357595289,0.27272727272727243
160,0.27134146341463417,0.508987831858407,0.851594621624625,0.09090909090909136
161,0.24542682926829268,0.4500138274336283,0.284087120791199,0.09090909090909136
162,0.0625,0.7110066371681417,0.8927103011445716,0.27272727272727243
163,0.2972560975609756,0.6599142699115044,0.8561784642738081,0.18181818181818188
164,0.06859756097560976,0.711628871681416,0.8926825202800311,0.0
165,0.05030487804878049,0.08123617256637164,0.3935437270807868,0.09090909090909136
166,0.007621951219512195,0.8055171460176991,0.9952216912990332,0.36363636363636376
167,0.07926829268292683,0.8015763274336284,0.9349372152461384,0.09090909090909136
168,0.042682926829268296,0.1630945796460177,0.29122680297810866,0.18181818181818188
169,0.039634146341463415,0.5458379424778761,0.817896432936993,0.0
170,0.2423780487804878,0.7653484513274337,0.9040171130125567,0.27272727272727243
171,0.8948170731707317,0.3971930309734513,0.30181131236804093,0.09090909090909136
172,0.053353658536585365,0.3052405973451327,0.1832981442382487,0.0
173,0.07621951219512195,0.6718058628318584,0.889487720857873,0.09090909090909136
174,0.04420731707317073,0.7629977876106194,0.7436937437493054,0.36363636363636376
175,0.0701219512195122,0.25684457964601765,0.3107845316146238,0.09090909090909136
176,0.03201219512195122,0.6740182522123894,0.38457050783420377,0.09090909090909136
177,0.07621951219512195,0.8322732300884956,0.9463273697077452,0.27272727272727243
178,0.18597560975609756,0.40936117256637167,0.8587620846760751,0.09090909090909136
179,0.15396341463414634,0.4167588495575221,0.8621791310145571,0.4545454545454543
180,0.0625,0.8145049778761063,0.0008056450716746873,0.0
181,0.028963414634146343,0.3932522123893805,0.9437993110345594,0.0
182,0.1798780487804878,0.41551438053097345,0.9064062673630402,0.09090909090909136
183,0.08841463414634146,0.5796460176991152,0.22202466940771196,0.09090909090909136
184,0.057926829268292686,0.8631084070796461,0.0745360595621736,0.5454545454545456
185,0.18445121951219512,0.8056554203539824,0.931603511501278,0.0
186,0.04420731707317073,0.6030143805309734,0.9063507056339593,0.0
187,0.0,0.8037887168141593,0.7169129903322591,0.27272727272727243
188,0.053353658536585365,0.3375967920353983,0.9665518390932325,0.27272727272727243
189,0.010670731707317074,0.2370713495575221,0.7192188020891209,0.18181818181818188
190,0.0899390243902439,0.4222898230088496,0.9210190021113456,0.18181818181818188
191,0.08079268292682927,0.7935564159292037,0.9287698633181465,0.0
192,0.07621951219512195,0.6774059734513275,0.7235803978219802,0.18181818181818188
193,0.025914634146341462,0.472483407079646,0.8510945660628958,0.0
194,0.06402439024390244,0.6272815265486725,0.8407323035892876,0.6363636363636362
195,0.9557926829268293,0.31395188053097345,0.0022502500277808706,0.09090909090909136
196,0.051829268292682924,0.4652931415929204,0.5830092232470274,0.18181818181818188
197,0.0,0.8034430309734514,0.7168296477386374,0.18181818181818188
198,0.042682926829268296,0.7188882743362832,0.8195910656739637,0.09090909090909136
199,0.06097560975609756,0.6246543141592921,0.8415657295255028,0.36363636363636376
200,0.09298780487804878,0.6236863938053098,0.8949327703078118,0.09090909090909136
201,0.09298780487804878,0.8139518805309734,0.938215357261918,0.18181818181818188
202,0.0350609756097561,0.8563329646017699,0.07692521391265694,0.0
203,0.041158536585365856,0.45430033185840707,0.839482164684965,0.18181818181818188
204,0.11432926829268293,0.4560978982300885,0.8394543838204245,0.0
205,0.05030487804878049,0.09485619469026543,0.9449105456161795,0.18181818181818188
206,0.03353658536585366,0.2979120575221239,0.014557173019224382,0.0
207,0.32621951219512196,0.7115597345132744,0.697521946882987,0.27272727272727243
208,0.056402439024390245,0.537541482300885,0.8876819646627402,0.4545454545454543
209,0.36890243902439024,0.37513827433628316,0.9639404378264251,0.18181818181818188
210,0.051829268292682924,0.38758296460176994,0.9469107678630959,0.18181818181818188
211,0.03048780487804878,0.38951880530973454,0.9472441382375819,0.27272727272727243
212,0.7972560975609756,0.4098451327433628,0.8463440382264694,0.27272727272727243
213,0.05030487804878049,0.6644773230088497,0.7244971663518168,0.18181818181818188
214,0.054878048780487805,0.6650995575221239,0.7246638515390599,0.18181818181818188
215,0.15548780487804878,0.6315680309734514,0.840426714079342,0.27272727272727243
216,0.024390243902439025,0.8191371681415929,0.9998610956772973,0.09090909090909136
217,0.04420731707317073,0.8093196902654868,0.024280475608400957,0.4545454545454543
218,0.0899390243902439,0.45900165929203546,0.8472330258917657,0.18181818181818188
219,0.01676829268292683,0.4593473451327434,0.8473719302144681,0.18181818181818188
220,0.039634146341463415,0.7305033185840708,0.6154017113012556,0.0
221,0.05945121951219512,0.5183213495575222,0.851705745082787,0.0
222,0.13719512195121952,0.4758711283185841,0.8566507389709968,0.7272727272727267
223,0.025914634146341462,0.3006775442477876,0.9738859873319257,0.09090909090909136
224,0.041158536585365856,0.04258849557522122,0.4242415823980442,0.09090909090909136
225,0.05945121951219512,0.6523783185840708,0.6507945327258583,0.09090909090909136
226,0.25152439024390244,0.3104258849557522,0.9737748638737636,0.18181818181818188
227,0.053353658536585365,0.0418279867256637,0.42649183242582506,0.0
228,0.057926829268292686,0.3854397123893805,0.2815035003889321,0.4545454545454543
229,0.06402439024390244,0.44918418141592925,0.45724524947216355,0.18181818181818188
230,0.0,0.9671598451327433,0.651544616068452,0.5454545454545456
231,0.06707317073170732,0.6125553097345133,0.9052672519168796,0.18181818181818188
232,0.001524390243902439,0.7286366150442478,0.5585620624513834,0.0
233,0.1676829268292683,0.23879977876106193,0.3099233248138682,0.09090909090909136
234,0.024390243902439025,0.7478567477876106,0.9007111901322369,0.09090909090909136
235,0.2073170731707317,0.36269358407079644,0.9639959995555061,0.18181818181818188
236,0.0,0.8048257743362832,0.715968440937882,0.0
237,0.8704268292682927,0.2795215707964602,0.3246471830203356,0.0
238,0.0701219512195122,0.4105365044247788,0.9119624402711412,0.27272727272727243
239,0.0350609756097561,0.28332411504424776,0.30342260251139014,0.7272727272727267
240,0.0350609756097561,0.3548810840707965,0.017557506389598902,0.09090909090909136
241,0.036585365853658534,0.7930724557522124,0.7858095343927103,0.27272727272727243
242,0.05945121951219512,0.724695796460177,0.8949883320368928,0.09090909090909136
243,0.007621951219512195,0.8515625,0.8359539948883209,0.18181818181818188
244,0.05030487804878049,0.357162610619469,0.003361484609401066,0.4545454545454543
245,0.03201219512195122,0.7921045353982301,0.7861429047671963,0.4545454545454543
246,0.06402439024390244,0.8219717920353982,0.02894766085120573,0.18181818181818188
247,0.001524390243902439,0.6256222345132744,0.3174241582398044,0.4545454545454543
248,0.054878048780487805,0.4799502212389381,0.2920602289143238,0.4545454545454543
249,0.9115853658536586,0.39712389380530977,0.3017557506389599,0.27272727272727243
250,0.03201219512195122,0.2952157079646018,0.013390376708523229,0.27272727272727243
251,0.13414634146341464,0.3966399336283186,0.8139793310367818,0.09090909090909136
252,0.1600609756097561,0.45907079646017696,0.8442882542504723,0.0
253,0.19207317073170732,0.45879424778761063,0.8442882542504723,0.0
254,0.0,0.8039269911504425,0.7170241137904212,0.18181818181818188
255,0.18597560975609756,0.45858683628318586,0.28158684298255365,0.0
256,0.09146341463414634,0.7310564159292036,0.56828536504056,0.18181818181818188
257,0.057926829268292686,0.38613108407079644,0.9619124347149682,0.0
258,0.07621951219512195,0.38537057522123896,0.9620513390376708,0.09090909090909136
259,0.07317073170731707,0.3852323008849558,0.9618013112568063,0.09090909090909136
260,0.05030487804878049,0.18231471238938052,0.29247694188243134,0.0
261,0.12195121951219512,0.41316371681415925,0.8606511834648294,0.18181818181818188
262,0.057926829268292686,0.7744745575221239,0.9197410823424825,0.0
263,0.9237804878048781,0.418141592920354,0.812006889654406,0.09090909090909136
264,0.05030487804878049,0.38267422566371684,0.8204244916101788,0.18181818181818188
265,0.054878048780487805,0.7746819690265487,0.9211579064340483,0.0
266,0.018292682926829267,0.5979673672566372,0.9090732303589287,0.0
267,0.09603658536585366,0.4953678097345133,0.7675019446605177,0.27272727272727243
268,0.07774390243902439,0.6485757743362832,0.8573730414490498,0.09090909090909136
269,0.07317073170731707,0.8155420353982301,0.004556061784642779,0.18181818181818188
270,0.16615853658536586,0.31969026548672563,0.3087287476386265,0.09090909090909136
271,0.2804878048780488,0.45305586283185845,0.7816146238470941,0.36363636363636376
272,0.01676829268292683,0.8182383849557523,0.9891376819646627,0.09090909090909136
273,0.05945121951219512,0.35370575221238937,0.018002000222246965,0.0
274,0.2073170731707317,0.056208517699115015,0.42540837870874537,0.09090909090909136
275,0.06707317073170732,0.8244607300884956,0.03628180908989888,0.09090909090909136
276,0.042682926829268296,0.28560564159292035,0.30397821980220024,0.0
277,0.057926829268292686,0.8360757743362832,0.061173463718190935,0.36363636363636376
278,0.07469512195121951,0.8232162610619469,0.03286476275141686,0.09090909090909136
279,0.05030487804878049,0.7408738938053098,0.5852039115457273,0.18181818181818188
280,0.24390243902439024,0.5069828539823009,0.29689409934437155,0.09090909090909136
281,0.5594512195121951,0.7046460176991151,0.8763473719302145,0.18181818181818188
282,0.09146341463414634,0.5313191371681416,0.8496221802422491,0.18181818181818188
283,0.06097560975609756,0.4854120575221239,0.765918435381709,0.27272727272727243
284,0.05030487804878049,0.039062499999999944,0.4323535948438715,0.27272727272727243
285,0.11890243902439024,0.5439021017699115,0.8910990110012222,0.27272727272727243
286,0.036585365853658534,0.6782356194690266,0.7784753861540171,0.27272727272727243
287,0.04420731707317073,0.3864767699115044,0.27861429047671965,0.36363636363636376
288,0.8795731707317073,0.26873617256637167,0.32450827869763305,0.09090909090909136
289,0.028963414634146343,0.6492671460176992,0.7551394599399932,0.0
290,0.12957317073170732,0.7564297566371682,0.9036837426380708,0.09090909090909136
291,0.051829268292682924,0.05994192477876103,0.4345482831425714,0.18181818181818188
292,0.051829268292682924,0.1169800884955752,0.9553561506834092,0.0
293,0.19207317073170732,0.3160259955752212,0.9718024224913878,0.09090909090909136
294,0.0,0.5945105088495576,0.333259251027892,0.0
295,0.03048780487804878,0.41413163716814155,0.9262973663740415,0.0
296,0.06707317073170732,0.42056139380530977,0.9275475052783642,0.0
297,0.9222560975609756,0.31381360619469023,0.002166907434159354,0.36363636363636376
298,0.09146341463414634,0.4102599557522124,0.8606234026002889,0.18181818181818188
299,0.2759146341463415,0.5420353982300885,0.26108456495166127,0.36363636363636376
300,0.0,0.9671598451327433,0.6511279031003444,0.09090909090909136
301,0.11128048780487805,0.6285951327433628,0.8395655072785865,0.18181818181818188
302,0.0,0.4111587389380531,0.5857873097010778,0.18181818181818188
303,0.053353658536585365,0.2607162610619469,0.30217246360706745,0.09090909090909136
304,0.042682926829268296,0.5598036504424779,0.6443493721524614,0.09090909090909136
305,0.03201219512195122,0.7459900442477876,0.5567285253917101,0.09090909090909136
306,0.21951219512195122,0.8015763274336284,0.9288809867763084,0.09090909090909136
307,0.041158536585365856,0.5809596238938054,0.7050783420380042,0.09090909090909136
308,0.03048780487804878,0.3083517699115044,0.305283920435604,0.18181818181818188
309,0.06402439024390244,0.5801299778761062,0.32995332814757194,0.27272727272727243
310,0.007621951219512195,0.5814435840707964,0.3297588620957884,0.09090909090909136
311,0.08384146341463415,0.42339601769911506,0.926936326258473,0.0
312,0.13871951219512196,0.3125,0.3104789421046783,0.4545454545454543
313,0.05030487804878049,0.3044109513274336,0.01486276252916989,0.0
314,0.12195121951219512,0.40763274336283184,0.855289476608512,0.18181818181818188
315,0.019817073170731708,0.3954646017699115,0.9401600177797532,0.18181818181818188
316,0.04420731707317073,0.39795353982300885,0.8342038004222689,0.18181818181818188
317,0.03048780487804878,0.7605779867256637,0.907545282809201,0.4545454545454543
318,0.913109756097561,0.41751935840707965,0.8148683187020779,0.18181818181818188
319,0.0701219512195122,0.42139103982300885,0.9259917768640961,0.36363636363636376
320,0.010670731707317074,0.7320934734513274,0.5692299144349372,0.18181818181818188
321,0.012195121951219513,0.6170492256637169,0.8373985998444271,0.18181818181818188
322,0.1326219512195122,0.34817477876106195,0.016696299588843257,0.09090909090909136
323,0.8048780487804879,0.41413163716814155,0.8227025225025002,0.0
324,0.056402439024390245,0.6842505530973452,0.8674297144127124,0.36363636363636376
325,0.06097560975609756,0.6825912610619469,0.8672352483609289,0.09090909090909136
326,0.018292682926829267,0.689366703539823,0.17715857317479722,0.18181818181818188
327,0.03353658536585366,0.8654590707964602,0.08342593621513501,0.36363636363636376
328,0.04573170731707317,0.7609928097345133,0.14465496166240693,0.27272727272727243
329,0.24695121951219512,0.666620575221239,0.8594010445605067,0.09090909090909136
330,0.013719512195121951,0.7421875,0.8982664740526726,0.27272727272727243
331,0.039634146341463415,0.7467505530973452,0.8967107456384041,0.5454545454545456
332,0.09146341463414634,0.7416344026548674,0.8948494277141904,0.0
333,0.04878048780487805,0.735066371681416,0.8976552950327813,0.09090909090909136
334,0.06859756097560976,0.24633573008849557,0.004861651294588287,0.18181818181818188
335,0.05030487804878049,0.24647400442477874,0.0048894321591288455,0.18181818181818188
336,0.06707317073170732,0.7685287610619469,0.9174352705856206,0.09090909090909136
337,0.07164634146341463,0.7464048672566372,0.8968774308256473,0.0
338,0.03201219512195122,0.17125276548672566,0.9778586509612178,0.27272727272727243
339,0.9420731707317073,0.4124032079646017,0.8302866985220579,0.0
340,0.11128048780487805,0.43909015486725667,0.8870430047783087,0.36363636363636376
341,0.06859756097560976,0.7672151548672567,0.9171852428047559,0.0
342,0.041158536585365856,0.44683351769911506,0.833592621402378,0.09090909090909136
343,0.04725609756097561,0.7325774336283186,0.8969052116901878,0.18181818181818188
344,0.024390243902439025,0.49868639380530977,0.2704744971663518,0.0
345,0.039634146341463415,0.743570243362832,0.8974886098455384,0.0
346,0.05030487804878049,0.4213219026548673,0.28547616401822423,0.27272727272727243
347,0.05030487804878049,0.4215984513274336,0.2851983553728192,0.0
348,0.10365853658536585,0.7086559734513275,0.8870152239137682,0.0
349,0.10975609756097561,0.4410259955752212,0.8861262362484721,0.0
350,0.06707317073170732,0.7261476769911506,0.8948216468496499,0.18181818181818188
351,0.04573170731707317,0.7330613938053098,0.8977664184909433,0.0
352,0.025914634146341462,0.24557522123893805,0.005083898210912358,0.6363636363636362
353,0.038109756097560975,0.45782632743362833,0.8707356372930325,0.27272727272727243
354,0.054878048780487805,0.41226493362831856,0.2765307256361818,0.0
355,0.04725609756097561,0.5723866150442478,0.8391765751750193,0.09090909090909136
356,0.054878048780487805,0.5741841814159292,0.22827536392932546,0.4545454545454543
357,0.06554878048780488,0.63758296460177,0.8569285476164018,0.6363636363636362
358,0.07926829268292683,0.5734236725663717,0.8397321924658294,0.27272727272727243
359,0.14634146341463414,0.5053235619469026,0.8521224580508945,0.09090909090909136
360,0.07317073170731707,0.6899889380530974,0.8675130570063339,0.36363636363636376
361,0.001524390243902439,0.46923396017699115,0.8506500722302477,0.4545454545454543
362,0.0625,0.46937223451327437,0.8507334148238693,0.27272727272727243
363,0.03353658536585366,0.4601078539823009,0.8325647294143793,0.27272727272727243
364,0.8140243902439024,0.38917311946902655,0.9441604622735859,0.27272727272727243
365,0.05030487804878049,0.4677820796460177,0.8503722635848427,0.0
366,0.038109756097560975,0.6957964601769911,0.6638793199244359,0.09090909090909136
367,0.021341463414634148,0.6953816371681416,0.6617401933548172,0.09090909090909136
368,0.04878048780487805,0.4338357300884956,0.8972385820646739,0.18181818181818188
369,0.18597560975609756,0.4000967920353983,0.2928380931214579,0.09090909090909136
370,0.975609756097561,0.3105641592920354,0.0016946327369708122,0.0
371,0.004573170731707317,0.6553512168141593,0.6476552950327813,0.0
372,0.07469512195121951,0.41765763274336287,0.9132403600400044,0.09090909090909136
373,0.15701219512195122,0.5340846238938054,0.32575841760195573,0.36363636363636376
374,0.08689024390243902,0.7506222345132744,0.8962384709412157,0.09090909090909136
375,0.17378048780487804,0.5671321902654868,0.24255472830314478,0.0
376,0.018292682926829267,0.24868639380530974,0.0054172685853984244,0.0
377,0.2301829268292683,0.4120575221238938,0.8589009889987776,0.09090909090909136
378,0.018292682926829267,0.43445796460176994,0.898238693188132,0.0
379,0.10060975609756098,0.3691233407079646,0.2877819757750861,0.09090909090909136
380,0.0,0.8041344026548674,0.7171352372485831,0.0
381,0.06859756097560976,0.07065818584070792,0.4247416379597733,0.27272727272727243
382,0.01524390243902439,0.4071487831858407,0.8507056339593289,0.0
383,0.7896341463414634,0.6414546460176992,0.8908212023558172,0.27272727272727243
384,0.05030487804878049,0.1841814159292035,0.7436937437493054,0.0
385,0.027439024390243903,0.24163440265486724,0.8249805533948217,0.09090909090909136
